clean_text,score,bank
mencoba verifikasi data pakai foto gagal terus,2,BCAMobile_reviews
saat verifikasi nomor telfon otp tidak masuk masuk sudah di coba ber ulangulang kali masih belum ada pesan masuk dari bca sudah chat cs melalui wa tidak ada respon,2,BCAMobile_reviews
baru saja update aplikasi pas dibuka lagi ada yang beda saya search nama teman saya untuk kirim antar rekening tapi gak bisa itu kenapa ya agak lumayan resikoa juga kalo salah kirim biasanya kan kalo diketik namanya langsung muncul noreknya waduuh kalo kayak gini caranya jadi ribet dong plisss updatean aplikasinya kok gitu,2,BCAMobile_reviews
mbanking saat ini jelek gabisa login di perangkat barupadahal akun mbanking milik sendiri dlu ga sperti ini dah parahh,2,BCAMobile_reviews
tolong aplikasi di perbaiki agar tidak harus mematikan aksesibilitas pada hp jika digunakan,2,BCAMobile_reviews
lampu indikator merah terossss,2,BCAMobile_reviews
ini knp malah gak bisa kebuka yaudah di updatedah di uninstaldah di hapus jg cache nya malah gak kebuka harus ke bank lg kah,2,BCAMobile_reviews
untuk bank bca di sarankan hr ini tgl untuk pemeliharan sistem max jamklo jam itu terlalu lamamaaf org tidak semua operasional di siang hariada juga yg dari malam sampai pagiterimkasih,2,BCAMobile_reviews
sudah hari layanan mbca saya error setiap masuk selalu force close pdhl saya tidak mengaktifkan fitur aksesibilitas sama sekali,2,BCAMobile_reviews
verifikasi fto gk konek aneh udah jelas juga,2,BCAMobile_reviews
tranfer antar bank gak bisa,2,BCAMobile_reviews
masih pake kartu sim yg sama cuma ganti internet pake sim lain di suruh verifikasi ulang karena beda sim katanya gitu verifikasi gagal terus gila gilaaa bikin emosi bca,2,BCAMobile_reviews
dear admin jika akan melakukan maintenance setidaknya berikan notifikasi terlebih dahulu jangan dilakukan tibatiba tanpa ada pemberitahuan biar kita bisa siapsiap untuk lakukan transaksi yang pentingpenting sebelum dilakukan maintenance,3,BCAMobile_reviews
kenapa ya kalau mau cek mutasi yang hanya bisa kebaca maksimal minggu padahal kami berharap bisa membaca transaksi minimal bulan kenapa juga kalau buka mutasi tidak tertera saldo terakhir,3,BCAMobile_reviews
kurang bagus karena ketika ada yang transfer ke nomor rekening kita sendiri tidak ada notifikasinya sehingga tidak ketahuan kalo ada yang transfer,3,BCAMobile_reviews
makin kesini makin ga bener suka eror terus,3,BCAMobile_reviews
sangat membantu untuk menyelesaikan masalah,3,BCAMobile_reviews
bifast sering erorr,3,BCAMobile_reviews
ngaturnya ribet yak harus ke atm dulu untuk aktifin eh udah diaktifin lewat atm tapi aplikasinya masih bilang harus aktifin di atm ujungujungnya harus ke kantor cabang bca mending mybca kalo begini,3,BCAMobile_reviews
sudah gak bisa cek my qr ya,3,BCAMobile_reviews
setelah di update makin lelet tidak bisa konek dgn jaringan untuk mendapatkan lampu hijau,3,BCAMobile_reviews
kenapa akhir akhir ini banyak resto yg ga mau terima qris dari bca beberapa resto beralasan sering ga masuk saldonya,3,BCAMobile_reviews
saat mau tf antar bank tidak bisa terus sending terus loading padahal koneksi internet bagus dan lampu indikator hijau,3,BCAMobile_reviews
tolong dong di benahi lagi setiap jam malam sampe subuh gak kira kira lama amat kalau yang urgent mau pake gimana coba ini sering terjadi mengganggu pembayaran online sangat tidak nyaman selama masa pemeliharaan dana tidak bisa dipakai sama sekali saya kecewa,3,BCAMobile_reviews
knp uplikasiy tidak bisa di gunakan terus laporany kurang memuaskan nih padahal awaly lancar tapi kok k siniy sror terus,3,BCAMobile_reviews
hallo admin sungguh sangat disayangkan padahal ini salah satu yg membedakan bca dgn aplikasi mobile banking bank lain kenapa fasilitas edit pada menu inbox di hilangkan jadi susah menghapus notifikasi yg sudah lama dong nanti file nya menumpuk aplikasi akan berat semoga bisa di kembalikan seperti semula pada akhirnya bintang yg bicara,3,BCAMobile_reviews
ini kenapa gak bisa masuklogin ketika diklik langsung keluar aplikasi setelah di update terbaru sudah di uninstal instal ulang tetap seperti itu,3,BCAMobile_reviews
suka eror lampunya gak hijau,3,BCAMobile_reviews
saya pengguna bca dan aplikasi bca mobile saya baru ngalamin hari inikemarin tgl januari saldo saya masih amandi cek hari ini tgl januari saldo saya sudah hilang rb rupiah saya telpon melalui hallo bca suruh ke kantor yg dulu saya bikinsementara kantor nya di jakartasaya tinggal di bogordulu waktu pertama bikin emang di jakarta dan pihak bca menelpon saya dikasih pertanyaan mau di blokir dulu apa enggaterus saya jawabjangan dulu di blokirsaya mau ngambil sisa saldo,3,BCAMobile_reviews
setelah update kenapa tiba tiba keluar sendiri yaa tolong perbaiki setelah restart hp dan dibersihkan cache tetap saja dan jaringan saya juga bagus dan tidak saya seorang pun berkomentar,3,BCAMobile_reviews
kenapa ya saya ada potongan rbdn itu sering bngt trjadisbnrnya perbulanny itu brpa sih potongannyadisuruh tlp gk bisa,3,BCAMobile_reviews
selalau elor mulu setap cek saldo tidak tampil,3,BCAMobile_reviews
pas mau transfer search nama diketik gak bs keluar jadinya malah scrool sampe bawah,3,BCAMobile_reviews
karang terlalu rumit,3,BCAMobile_reviews
ini aplikasinya sudah update malah fore close sendiri pdhal sampai saya uninstal dan saya coba untuk instal lagi,3,BCAMobile_reviews
app sudah di update mau transfer malah gangguan sue bener tingkatkan terus dong app nya menjadi lebih baik demi kenyamanan nasabah jangan semakin buruk,3,BCAMobile_reviews
ini gmna mau login dah mental mulu masa apknya masuk ke pesan masuk ke apk dr awal lg abis pulsa gua co,3,BCAMobile_reviews
tampilan applikasi nya di rubah total dong bosen tampilan nya gini gini aja fitur nya jg di tambah,3,BCAMobile_reviews
setelah update terbaru fungsi search sudah tidak bisa harus scrooll ke bawah dulu mantapp,3,BCAMobile_reviews
gabisa di pake,3,BCAMobile_reviews
saya gak bisa lihat saldo saya,3,BCAMobile_reviews
update yg terbaru kurang bagus bapak ibu untuk search nama rekening jadi manual mohon diperbaiki terimakasih,3,BCAMobile_reviews
koq ga bisa mtransfer ke shopeepay kno nih min,3,BCAMobile_reviews
tolong d tinjau ulangsaya ganti hpbuat masuk baru lagi gak bisa gagal terussedangkan sebelumsebelumnya ganti hp lancarudah menghubungi hallo bcatapi tanggapan nya berbelitbelitudah ngikutin semua saran nya tetep aja g bisa,3,BCAMobile_reviews
tolong kalo update jgan di jam kerja sangat mengangu aktifitas,3,BCAMobile_reviews
gabisa masuk aplikasinya ngbug terus kenapa ya,3,BCAMobile_reviews
bca mobiletdk dpt di akses,3,BCAMobile_reviews
kenapa bisa sikit sikit eror plis kalo kita lagi buru buru kadang suka kesel belom lagi kalo kita transaksi tanpa kartu pulsa pas pasan minta verifikasi ulang terpaksa isi pulsa dulu tolong di perhatikan lah,3,BCAMobile_reviews
kenapa ya tdk bisa mendapatkan kode otp padahal nomor dan kartunya sama,3,BCAMobile_reviews
sayangnya klo ganti hp harus ferifikasi pake pulsa ga kya yg laen bisa melalui wa,3,BCAMobile_reviews
setelah di update malah nge bug,3,BCAMobile_reviews
blok gangguan terus,3,BCAMobile_reviews
hari ini sudah x harus menunggu menit lagi akses klik bca udah masukin userid dan password mau klik transaksi tiba tiba keluar sendiri trus mau akses lg malah suruh tunggu menit lagi ini misalkan misal lho kalo anak diculik lalu penculiknya kasih waktu menit lg buat transfer uang tebusan pas lagi mau transfer lewat klik bca trus tiba keluar sendiri dan mau akses lg malah suruh nunggu menit lagi haduhhh kebayang kan,3,BCAMobile_reviews
mau buka no rekening tapi verifikasi sms gagal trs padahal ada pulsanya dan terkirim itu karena apa yamohon bantuannya,3,BCAMobile_reviews
tidak bisa aksesloginpadahal kemarin bisa kaya baru instal harus daptar ulang pake mesin atm,3,BCAMobile_reviews
susah banget ambil foto waktu verifikasi ktp aja cukup harusnya yaa gimana mau transaksi ambil foto aja susah kamera bagus juga g ngaruh,3,BCAMobile_reviews
pembaruan lama amat di tungguin hampir jam kaga kelar kelar keburu paket abis dah ini,3,BCAMobile_reviews
biaya admin pertama udah kepotong sekitar k tgl gak ngcek mutasi karena udah biasa tapi tgl kepotong lagi ada catatan badm krg byr pas di cek mutasi tanggal biaya admin yg pertama ternyata cuma untuk biaya admin tanggal tersebut tapi kenapa waktu itu saldo yg berkurang sekitar k kalo emng kurang kenapa gak sekalian aja waktu itu langsung semua kan tgl juga saldo masih ada,3,BCAMobile_reviews
kesellll sering tiba tiba keluar sendiri masuknya susah bgt lagi udah ngabisin banyak pulsaaaaa,3,BCAMobile_reviews
kasih bintang tiga aja dulu skarang lebih ribet ganti hp malah gak bisa masuk loadingnya lama harus verifikasi wajah pula emg bermasalah sama wajah saya,3,BCAMobile_reviews
kenapa inbok tranfer ngak bisa di hapus sekarang,3,BCAMobile_reviews
mba gkin error,3,BCAMobile_reviews
ini kenapa ya apk bca mobile ngga bisa dibuka di klik apk nya malah ngga muncul tampilan apa apa kenapa jadi kayak gini mohon bantuannya mohon diperbaiki,3,BCAMobile_reviews
setelah update tdk otomatis cari no rekening tersimpan tolong di perbaiki karna otomatis seperti kemarin karna sangat membantu,3,BCAMobile_reviews
hari ini gangguan ya bca nya,3,BCAMobile_reviews
harus ke pusat karena tidak bisa login,3,BCAMobile_reviews
sering ngga bisa di akses,3,BCAMobile_reviews
harusnya login gausah pake pulsa cukup vermuk dan pasword biar gak ribet setiap bulan juga ada potongan kenapa kalo login harus ada otp,3,BCAMobile_reviews
udah hari ga bisa buka bca mobile setelah di update padahal tiap hr butuh transaksi tolong d perbaiki lah aplikasinya,3,BCAMobile_reviews
kenapa saya registrasi ulang untuk masuk gagal terus pulsa udah habis tapi gagal aja masuknya ada apa ya,3,BCAMobile_reviews
kenapa mau verifikasi wajah susah banget ya kak untuk aktifkan mbanking,3,BCAMobile_reviews
setelah di update kok malah ga mau ke buka yahhh,3,BCAMobile_reviews
terlalu sering minta verifikasi ulang,3,BCAMobile_reviews
app nya baguscuma saya minta vara pendaptaran pembukan rek lewat onlen nya agar lebih d permudahagar sipembuka tabungan merasa mudah,3,BCAMobile_reviews
kesulitan selalu untuk menggunakan qrisjaringan bagus tapi selalu muter aja,3,BCAMobile_reviews
sudah beberapa hari saya tidak bisa akses mbanking saya bukan karena jaringan salah pin atau pun pembaharuan aplikasi tolong untuk penggunaannya jangan terlalu sering ada gangguan sehingga saya bertransaksi terkendala,3,BCAMobile_reviews
kenapa aplikasi bca tutup sendiri di install ulang pun tetap sama mohon diperbaiki bug nya,3,BCAMobile_reviews
udah daftar berhasil q yoba di isi saldo ko di cek saldo tetap tapi di riwayat ada jdi bingung saldo yangkut y kemana saldo jg nol teruas,3,BCAMobile_reviews
setelah update versi ko malah force close ya aplikaao tidak mau dbuka,3,BCAMobile_reviews
kenapa sekarang lemot banget indikator merah ke hijau harus nunggu beberapa menit dulu agak menghambat ketika ingin transaksi lewat qrish ato tf minta tolong lah di perbarui bukannya maksimal malah minimal,3,BCAMobile_reviews
kenapa tidak bisa buat m bangking lewat online,3,BCAMobile_reviews
kemaren baru update sekarang minta update lagi,3,BCAMobile_reviews
kenapa di perbaharui palah jelek sih masih ga bisa di gunakan sih aplikasi dah uninstal berkali kalau di pencet app nya lgsung ga bisa di apin hp nyaforce close trs pula dh non aktifin ini itu masih tetep sama ayo dong pihak bca sgera di perbaiki lg kualitasnya,3,BCAMobile_reviews
susah banget centang ketentuannya padahal yang lain gampang di centang al hasil gak bisa bisa daftar,3,BCAMobile_reviews
kalau pas isi flas saldo sudah berkurang tapi kartu flas tidak bertambah ngurusnya ribet,3,BCAMobile_reviews
setelah update malah g bisa dibuka tolong dong perbaiki ganggu aktivitas klo ky bgini,3,BCAMobile_reviews
saya mau dowload saja apk ini susah tidak bsa trus,3,BCAMobile_reviews
saya mau mengeluh mengenai kode otp yang tidak di kirim kirimkan saat memasangnya kembali,3,BCAMobile_reviews
aplikasinya sangat bagus dan membantu tapi untuk membuka terkadang lemot dan perlu di ketuk berkali untuk membukadan terkadang eror tidak bisa di buka sampe harus uninstall beberapa kali dan login kembali,3,BCAMobile_reviews
tolong dong kasih opsi untuk kirim bukti transfer jadi nggak perlu repot untuk screen shout,3,BCAMobile_reviews
ribet dengan adanya scan wajah gak semua hape supporttolong di pertimbangkankeamanan bisa pakai otp saja sudah cukup,3,BCAMobile_reviews
kalau mau buka rekening baru di aplikasi nah untuk mengambil buku tabungan bca nya di mana kalau sudah selesai mendaftar,3,BCAMobile_reviews
kenapa apknya ga bisa diakses yaa,3,BCAMobile_reviews
kenapa mbanking saya eror mau cek saldo tampilan nya kosong gak ada tulisan saldonya,3,BCAMobile_reviews
halo min ini m bca saya ke blokir,3,BCAMobile_reviews
terlalu lama perbaikan nya parah,3,BCAMobile_reviews
saya verifikasi ko gagal terus gimana ini min,3,BCAMobile_reviews
sering menunggu lampu hijau lama sekali,3,BCAMobile_reviews
registrasi nya sudah dilakukan tetapi masih saja muncul menu awal sebelum registrasi sudah berkali kali verifikasi sampai pulsa habis malah diulang ulang itu terus mohon diperbaiki untuk mempermudah pelanggan,3,BCAMobile_reviews
tiap mau buka apl ini kok terus terusan minta apdet hampir bulan sekali apdet parah lah,3,BCAMobile_reviews
gak tau kenapa selalu minta verifikasi ulang padahal gak pernh ganti kartu sim cardcopotcopot kartu ngak pernah sama sekali udah ke bank juga tapi tetep aja minta verifikasi ulang kenapa yah,3,BCAMobile_reviews
mbanking tibatiba menu topup flazz hilang eror terus untuk flash nya,3,BCAMobile_reviews
kadang suka eror ya,3,BCAMobile_reviews
begitu update verifikasi wajah selalu tidak bisajdi sekarang tidak bisa pakai e banking lagi,3,BCAMobile_reviews
ngebug terus udah nyoba berkalikali kali g dapet kode otp nya tolong benerin min,3,BCAMobile_reviews
kapan mau diperbaiki ini force close mulu,3,BCAMobile_reviews
kenapa ga bisa top up flazz,3,BCAMobile_reviews
saya kerja dilnmau buka rekening susah bgt harus pakek ktpgak bisa kalo cuma paspor hadeuhhhh,3,BCAMobile_reviews
tgl sep tidak bisa transfer via virtual akun,3,BCAMobile_reviews
kenapa m bca eror saya ga bisa buka aplikasi padahal pakai kartu yang di gunakan buat daftar dan buat internet jugatapi tulisannya silahkan pakai kartu gimana si mengecewakan,3,BCAMobile_reviews
tolong buat versi aplikasi yg tidak memakan banyak memori internal handphone,3,BCAMobile_reviews
ganti hp instal ulang kok ga bisa verifikasi muka ya ribet bgt kalo dateng ke kantor buat aktifkan mbanking lg,3,BCAMobile_reviews
kenapa gak bisa masuk aplikasi ya muter kyk gangsing,3,BCAMobile_reviews
kenapa selalu pin akses salah yapermainan kah buat,3,BCAMobile_reviews
diminta verifikasi ulang dengan meminta no atm apakah aman,3,BCAMobile_reviews
ini kenapa ya mau masuk susah bgt setelah masukin kode akses nya harus masukin kode otp lg yg dikirim ke nomor hp sudah diulang sampai berkali tapi kode otp nya ga ada juga pulsa telfonnya pdhl ada,3,BCAMobile_reviews
malah ngeclose sendiri mulu pas dibuka,3,BCAMobile_reviews
kenapa kode otp nya dusah sekali udah hari ga bisa terima kode otp saya,3,BCAMobile_reviews
knapa baru update versi baru ko gak bisa d buka y mental trus,3,BCAMobile_reviews
ribetpertama hrs x klik aplikasi baru bisa masukkedua hrs pake gps,3,BCAMobile_reviews
kenapa lampu indikator merah terus,3,BCAMobile_reviews
ganti kartu tlp yg rusak sekarang susah masuk nya lagi pedalah nomor masih sama,3,BCAMobile_reviews
kenapa habis di perbaru i mala gk bisah di bukak forklos terus,3,BCAMobile_reviews
kenapa sih bca mobile skrng sering banget eror padahal wifi saya lancar smakin ksini smakin ga bagus,3,BCAMobile_reviews
tlng dong kalo mbangking gangguan info dulu kek jngn udh trouble baru info,3,BCAMobile_reviews
saya kasih bintang dlu kenapa masih tanya kalau sim card tidak kepasang kenapa harus verikasi ulang terustolong dong diperbaiki lagipihak bca mobile,3,BCAMobile_reviews
kok apk saya gabisa di buka terus yah gimana ini bca udah di email juga gaada respon,3,BCAMobile_reviews
saya buka inbok transfer log out truz semakin menurun bca mbangking,3,BCAMobile_reviews
apl nya sangat membantu kerjaan dan transaksi lain nya jadi andalan sytp skrg agak susah masuk mau update karena ganti ponseldiminta verifikasi wajah mlah gagal terus jadi gak bis masuk lagi padahal sdh di tempat yg terang dan kamera sangat jelas sampai berkali kali di ulangsampai bekali kali download ulang jugatetap gak bisa masuk dan ttp gagal pda pengenalan wajah tolong lebih di perbaiki lagi,3,BCAMobile_reviews
sayang sekali selalu gagal verifikasi jadi boros pulsa udah hari di coba dan mengikuti saran cs masih saja error mohon di perbaiki,3,BCAMobile_reviews
