content,clean_text,score,bank
Ga bisa pakai BI Fast,ga bisa pakai bi fast,1,livin_mandiri_reviews
Aplikasi eeq,aplikasi eeq,1,livin_mandiri_reviews
Awal Pake apk Livin mandiri karna saldo minimal bisa 10 ribu tapi tiba tiba ada perubahan saldo minimal tanpabada info sama sekali jadi 50 ribu wajib mengendap. Saldo jadi gabisa ditarik sungguh mengecewakan.,awal pake apk livin mandiri karna saldo minimal bisa ribu tapi tiba tiba ada perubahan saldo minimal tanpabada info sama sekali jadi ribu wajib mengendap saldo jadi gabisa ditarik sungguh mengecewakan,1,livin_mandiri_reviews
"Kenapa sih tiap Minggu update terus,malas lihat Livin 😏 setiap Minggu update heran",kenapa sih tiap minggu update terusmalas lihat livin setiap minggu update heran,1,livin_mandiri_reviews
"ngk jelas suka keluar sendiri ( keluar mbanking dan harus isi from ulang ),, dan lemottttttttttt ... selalu sering gagal transaksi....",ngk jelas suka keluar sendiri keluar mbanking dan harus isi from ulang dan lemottttttttttt selalu sering gagal transaksi,1,livin_mandiri_reviews
Disuruh update terus tapi udh diuodate gak bisa diterapin gagal terus,disuruh update terus tapi udh diuodate gak bisa diterapin gagal terus,1,livin_mandiri_reviews
belum login aplikasi keluar sendiri,belum login aplikasi keluar sendiri,1,livin_mandiri_reviews
"Aplikasi ini sangat tidak membantu,setiap untuk top up dan transfers dan melakukan pembayaran selalu minta seting ulang waktu dan tgl...padahal sudah diikuti permintaannya tapi tetap tidak bisa.sungguh sangat KECEWA PAKAI APLIKASI INI Tidak berguna Tidak membantu",aplikasi ini sangat tidak membantusetiap untuk top up dan transfers dan melakukan pembayaran selalu minta seting ulang waktu dan tglpadahal sudah diikuti permintaannya tapi tetap tidak bisasungguh sangat kecewa pakai aplikasi ini tidak berguna tidak membantu,1,livin_mandiri_reviews
Verifikasi wajah sampek berkali kali gak bisa bisa payah aplikasi ruwet Gak kayak BCA proses cepet gak susah,verifikasi wajah sampek berkali kali gak bisa bisa payah aplikasi ruwet gak kayak bca proses cepet gak susah,1,livin_mandiri_reviews
Makin kesini makin parah bgt,makin kesini makin parah bgt,1,livin_mandiri_reviews
"rekening terblokir ngga bisa login , Auto uninstal , ganti BRI aja",rekening terblokir ngga bisa login auto uninstal ganti bri aja,1,livin_mandiri_reviews
Aplikasi ga jelas mau transaksi aja susahnya minta ampun,aplikasi ga jelas mau transaksi aja susahnya minta ampun,1,livin_mandiri_reviews
Makin parah gk guna,makin parah gk guna,1,livin_mandiri_reviews
"Sering Lelet, dan bikin ribet bertransaksi",sering lelet dan bikin ribet bertransaksi,1,livin_mandiri_reviews
"Pelayanan di Bank mandiri super lelet, teller cuman 2 yg aktif, pdahal custamer antri, lelet lagi teller nya, hmm",pelayanan di bank mandiri super lelet teller cuman yg aktif pdahal custamer antri lelet lagi teller nya hmm,1,livin_mandiri_reviews
"TRANSAKSI GAGAL TAPI SALDO KEPOTONG, BELUM DI BALIKIN SELAMA BEBERAPA HARI GMNA NIH!",transaksi gagal tapi saldo kepotong belum di balikin selama beberapa hari gmna nih,1,livin_mandiri_reviews
kenapa ya sampai sekarang akun livinku belum bisa di buka juga? padahal sdh buat laporan lgsg k ktrnya n sdh tlp ke 14000 jg dari ktrnya?,kenapa ya sampai sekarang akun livinku belum bisa di buka juga padahal sdh buat laporan lgsg k ktrnya n sdh tlp ke jg dari ktrnya,1,livin_mandiri_reviews
"Kalo daftar livin harus ke kantor dulu ya,. Ka ga bisa bisa verivikasi",kalo daftar livin harus ke kantor dulu ya ka ga bisa bisa verivikasi,1,livin_mandiri_reviews
Aplikasi jelek ga bosa di andelin ga bisa di buka harus instal ulang terus,aplikasi jelek ga bosa di andelin ga bisa di buka harus instal ulang terus,1,livin_mandiri_reviews
"Transaksi saya pending sudah 3x24 jam Tidak ada tanggapan Beginikah pelayanan mandiri ? Sangat memalukan ,",transaksi saya pending sudah x jam tidak ada tanggapan beginikah pelayanan mandiri sangat memalukan,1,livin_mandiri_reviews
hbis update malah lemot.. gagal trhubung trus .. padahal sinyal bagus,hbis update malah lemot gagal trhubung trus padahal sinyal bagus,1,livin_mandiri_reviews
Apk kaga bisa di pake nih masa suruh atur waktu ajah,apk kaga bisa di pake nih masa suruh atur waktu ajah,1,livin_mandiri_reviews
Mau cek saldo via m banking sdh tidak berlaku daftar Livin Langkah terakhir harus ke Atm bagaimana dengan kami yg posisi nya di pelosok?ribet,mau cek saldo via m banking sdh tidak berlaku daftar livin langkah terakhir harus ke atm bagaimana dengan kami yg posisi nya di pelosokribet,1,livin_mandiri_reviews
Terlalu sering update memperlambat kinerja.,terlalu sering update memperlambat kinerja,1,livin_mandiri_reviews
"Ini kenapa pas mau buka apknya selalu force close Trus, hadeh gk guna",ini kenapa pas mau buka apknya selalu force close trus hadeh gk guna,1,livin_mandiri_reviews
Layanan Besar Tapi Minus sering gangguan kalah sama apk lain yang ga jelas. Payah!!,layanan besar tapi minus sering gangguan kalah sama apk lain yang ga jelas payah,1,livin_mandiri_reviews
"Eror mulu yg bener aja ,mau ngapa ngapain susah",eror mulu yg bener aja mau ngapa ngapain susah,1,livin_mandiri_reviews
"Hey, saya mau mengajukan pinjaman tapi kendalanya di suruh isi unit/cabang tempat bekerja tetapi tidak ada pilihan cabangnya dan semua yang saya ketik tidak di temukan iu gimana? Itu kalian niat buat aplikasi atau gak sih? Konyol",hey saya mau mengajukan pinjaman tapi kendalanya di suruh isi unitcabang tempat bekerja tetapi tidak ada pilihan cabangnya dan semua yang saya ketik tidak di temukan iu gimana itu kalian niat buat aplikasi atau gak sih konyol,1,livin_mandiri_reviews
Makin kesini mandiri makin ga jelas.. masa biaya administeasi kartu debit sampai 3x srhari,makin kesini mandiri makin ga jelas masa biaya administeasi kartu debit sampai x srhari,1,livin_mandiri_reviews
Untuk pengiriman kartu debit tergolong lamban udh 7 hari kerja blm ada kabar kedatangan cuma status dibawa kurir trs gak gerak2 Jujur ku gak recommended kirain sekelas bank besar itu cepat lah ya pdhl PSS masih Jawa bukn luar Jawa Tilg ya perbaiki untuk pengiriman nya pulih expedisi yg bnr2,untuk pengiriman kartu debit tergolong lamban udh hari kerja blm ada kabar kedatangan cuma status dibawa kurir trs gak gerak jujur ku gak recommended kirain sekelas bank besar itu cepat lah ya pdhl pss masih jawa bukn luar jawa tilg ya perbaiki untuk pengiriman nya pulih expedisi yg bnr,1,livin_mandiri_reviews
berulang ulang di update masih belum bisa jalan .,berulang ulang di update masih belum bisa jalan,1,livin_mandiri_reviews
"LIVIN SERING GANGGUAN, GAK GUNA NIH APLIKASI",livin sering gangguan gak guna nih aplikasi,1,livin_mandiri_reviews
"Aplikasi ini sering mintak update tapi giliran udah diudate gak bisa dibuka,udah makan banyak data buat ngupdate nya giliran udah diupdate masih gak bisa.bukan nya mempermudah jelas makin mempersulit",aplikasi ini sering mintak update tapi giliran udah diudate gak bisa dibukaudah makan banyak data buat ngupdate nya giliran udah diupdate masih gak bisabukan nya mempermudah jelas makin mempersulit,1,livin_mandiri_reviews
Selalu gagal terus saat verifikasi wajah.,selalu gagal terus saat verifikasi wajah,1,livin_mandiri_reviews
Cacat sekarang livin,cacat sekarang livin,1,livin_mandiri_reviews
"Saya kasih bintang 1 . Kendalanya masukkan nomor kartu sama masa aktif tdk susai terus . Berkali² di coba , itu² aja penjelasannya . Bikin gak mood pakai livin",saya kasih bintang kendalanya masukkan nomor kartu sama masa aktif tdk susai terus berkali di coba itu aja penjelasannya bikin gak mood pakai livin,1,livin_mandiri_reviews
"NIAT BUAT BELI TIKET TIMNAS,eh malah kena admin banyak bangett yg hrus bya 250 jadi 299k dan hrus ninggal 20k Taaiiij",niat buat beli tiket timnaseh malah kena admin banyak bangett yg hrus bya jadi k dan hrus ninggal k taaiiij,1,livin_mandiri_reviews
"buruk banget , masa saya mau buka rekening mandiri di tolak trus uda 2x alasan keamanan, memang nya saya tidak aman? jelas2 data saya bener kok! org tujuan nya karna payroll gaji lewat mandiri. makanya saya butuh cepet pengen daftar via online..",buruk banget masa saya mau buka rekening mandiri di tolak trus uda x alasan keamanan memang nya saya tidak aman jelas data saya bener kok org tujuan nya karna payroll gaji lewat mandiri makanya saya butuh cepet pengen daftar via online,1,livin_mandiri_reviews
Livin mandiri kenapa makin kesini makin parah sih eror/gangguannya,livin mandiri kenapa makin kesini makin parah sih erorgangguannya,1,livin_mandiri_reviews
kemarin pakai VA xendit tanpa biaya sekarang kok pakai biaya pakai VA lain juga sama,kemarin pakai va xendit tanpa biaya sekarang kok pakai biaya pakai va lain juga sama,1,livin_mandiri_reviews
"Update kocak,sistem handphone tidak memakai resmi,padahal ngga di apa apain,balik ke jaman batu aja",update kocaksistem handphone tidak memakai resmipadahal ngga di apa apainbalik ke jaman batu aja,1,livin_mandiri_reviews
Ternyata keluhanya kebanyakan sama. Sekarang sering terjadi masalah ketika mau top up ataupun transfer selalu gagal. Suruh tingglakan halaman lah trus atur taggal dan jam lah.. Pdhal semua kan udah stelan otomatis. Agak kecewa sih nunggu Fixnya lagi terkadang lama bgt berhari-hari.,ternyata keluhanya kebanyakan sama sekarang sering terjadi masalah ketika mau top up ataupun transfer selalu gagal suruh tingglakan halaman lah trus atur taggal dan jam lah pdhal semua kan udah stelan otomatis agak kecewa sih nunggu fixnya lagi terkadang lama bgt berharihari,1,livin_mandiri_reviews
"force close, Terooooooossssss. Minta bantuan ke cs mandiri malah disuruh ganti Hp. # Device Redmi Note 7. Eddyan tenan.",force close terooooooossssss minta bantuan ke cs mandiri malah disuruh ganti hp device redmi note eddyan tenan,1,livin_mandiri_reviews
asli bank mandiri IT nya kurang joss.. apk sering bgt lag dibuka gak bisa lg. terparah sih..,asli bank mandiri it nya kurang joss apk sering bgt lag dibuka gak bisa lg terparah sih,1,livin_mandiri_reviews
Setelah saya update langsung apk tidak bisa di pakai mengirim. Gagal terus🤦‍♂️,setelah saya update langsung apk tidak bisa di pakai mengirim gagal terus,1,livin_mandiri_reviews
Masa gua transfer ke dana status sudah berhasil Saldo nya ga ada Parah amat mandiri,masa gua transfer ke dana status sudah berhasil saldo nya ga ada parah amat mandiri,1,livin_mandiri_reviews
Saldo transfer gagal saya ga balik lagi,saldo transfer gagal saya ga balik lagi,1,livin_mandiri_reviews
Berulang ulang kali daftar kualitas foto kurang baik padahal camera sudah 100megapixel semakin ribet aja orang mau nabung sulit saja...,berulang ulang kali daftar kualitas foto kurang baik padahal camera sudah megapixel semakin ribet aja orang mau nabung sulit saja,1,livin_mandiri_reviews
"Gimana sih ini aplikasi,mau bayar2 susah,eror Mulu,mana masih ada saldonya",gimana sih ini aplikasimau bayar susaheror mulumana masih ada saldonya,1,livin_mandiri_reviews
"Kenapa ya sekarang jadi susah di buka ya Sllu muncu update jadi susah klau pake sewaktu"" Ya",kenapa ya sekarang jadi susah di buka ya sllu muncu update jadi susah klau pake sewaktu ya,1,livin_mandiri_reviews
Tolong dong ini kenapa eror,tolong dong ini kenapa eror,1,livin_mandiri_reviews
"PERKARA KARTU KEBLOKIR GABISA BUAT BARU, DAN KARTU GABISA DIBUKA BLOKIRNYA",perkara kartu keblokir gabisa buat baru dan kartu gabisa dibuka blokirnya,1,livin_mandiri_reviews
Sistem operasi tidak mendukung Semakin rumit,sistem operasi tidak mendukung semakin rumit,1,livin_mandiri_reviews
Pas update ko login jadi susah gagal terus,pas update ko login jadi susah gagal terus,1,livin_mandiri_reviews
"Apaan ini bank vertifikasi muka gak bisa bodoh ini aplikasi,eror mulu gak berguna pakai bank ini,tlg perbaiki aplikasi bank anda jgn biki repot org pakai bank anda",apaan ini bank vertifikasi muka gak bisa bodoh ini aplikasieror mulu gak berguna pakai bank initlg perbaiki aplikasi bank anda jgn biki repot org pakai bank anda,1,livin_mandiri_reviews
Untuk penarikan di atm knapa harus genap 100 200 dst? Ga sperti bank lain bisa tarik tunai dng nominal ganjil 50 150 dst 👎,untuk penarikan di atm knapa harus genap dst ga sperti bank lain bisa tarik tunai dng nominal ganjil dst,1,livin_mandiri_reviews
"aplikasinya kurang bagus, lemot banget saat urgent.",aplikasinya kurang bagus lemot banget saat urgent,1,livin_mandiri_reviews
livin sekarang kenapa yah. saldo sisaan selalu di potong habis sampai 0. mana tidak ada keterangannya. hanya lainnya kalo nyari untung jangan ngambilin duit orang tanpa keterangan apapun,livin sekarang kenapa yah saldo sisaan selalu di potong habis sampai mana tidak ada keterangannya hanya lainnya kalo nyari untung jangan ngambilin duit orang tanpa keterangan apapun,1,livin_mandiri_reviews
"tidak bisa memakai tiup,mohon responnya segera",tidak bisa memakai tiupmohon responnya segera,1,livin_mandiri_reviews
Tak puas,tak puas,1,livin_mandiri_reviews
"Tampilan di Livin saya tidak berubah, dan tidak ada paylater ataupun update terbaru,",tampilan di livin saya tidak berubah dan tidak ada paylater ataupun update terbaru,1,livin_mandiri_reviews
Aplikasi tidak bisa digunakan!!!! Setiap login tidak bisa masuk!!!! Mohon untuk diperbaiki sungguh sangat menyusahkan ketika ingin bertransaksi,aplikasi tidak bisa digunakan setiap login tidak bisa masuk mohon untuk diperbaiki sungguh sangat menyusahkan ketika ingin bertransaksi,1,livin_mandiri_reviews
"Aplikasi Livin' by Mandiri tidak bisa digunakan, Aplikasi tertutup tulisan",aplikasi livin by mandiri tidak bisa digunakan aplikasi tertutup tulisan,1,livin_mandiri_reviews
"KSM sudah tidak ada pdahal dlu 3x ngajuin bisa, kenapa sekrang sudah lunas semua malah di tolak, jujur saya kecewa dengan kebijakan mandiri. padahal tiap bulan gajian di mandiri. saya sudah 8 tahun pake mandiri tapi kenapa mandiri tidak mempercai saya yg jelas"" mempunyai pekerjaan tetap.",ksm sudah tidak ada pdahal dlu x ngajuin bisa kenapa sekrang sudah lunas semua malah di tolak jujur saya kecewa dengan kebijakan mandiri padahal tiap bulan gajian di mandiri saya sudah tahun pake mandiri tapi kenapa mandiri tidak mempercai saya yg jelas mempunyai pekerjaan tetap,1,livin_mandiri_reviews
"Saya mau update ko ga bisa bisa ya....cuma muter aja,,,padahal sinyal bagus,memory jg masih kosong...sampai skrng saya ga bisa buka mandiri mobile saya",saya mau update ko ga bisa bisa yacuma muter ajapadahal sinyal bagusmemory jg masih kosongsampai skrng saya ga bisa buka mandiri mobile saya,1,livin_mandiri_reviews
Kenapa tidak bisa donlowd aplikasinya susah x,kenapa tidak bisa donlowd aplikasinya susah x,1,livin_mandiri_reviews
Sangat membantu saat cek saldo tdk harus datang ke bank cabang,sangat membantu saat cek saldo tdk harus datang ke bank cabang,1,livin_mandiri_reviews
Setelah di install di perangkat baru tidak bisa di buka app nya. Selalu gagal terhubung. Mohon bantuannya,setelah di install di perangkat baru tidak bisa di buka app nya selalu gagal terhubung mohon bantuannya,1,livin_mandiri_reviews
"Kenapa ini aplikasinya sering eror,transfer saldo masuk tidak terbaca di saldo Livin tetep tertulis nol rupiah...perbaiki dan tingkatkan pelayanan Livin mobile-nya ini supaya pemakai aplikasi/nasabah puas dan senang....Terimakasih...",kenapa ini aplikasinya sering erortransfer saldo masuk tidak terbaca di saldo livin tetep tertulis nol rupiahperbaiki dan tingkatkan pelayanan livin mobilenya ini supaya pemakai aplikasinasabah puas dan senangterimakasih,1,livin_mandiri_reviews
Keluar keluar sendiri ga bjsa dibuka,keluar keluar sendiri ga bjsa dibuka,1,livin_mandiri_reviews
belum berhasil terhubung terus...Nge BAG atau gimana ini aplikasi error',belum berhasil terhubung terusnge bag atau gimana ini aplikasi error,1,livin_mandiri_reviews
Hari ini saya kecewa banget apk ini tidak dapat dibuka kemarin bayar PLN udah kena biaya sekarang ngga bisa di buka saya jadi tidak bisa melakukan transaksi haduh semoga bisa dimaksimalkan lagi supaya bisa saya pakai,hari ini saya kecewa banget apk ini tidak dapat dibuka kemarin bayar pln udah kena biaya sekarang ngga bisa di buka saya jadi tidak bisa melakukan transaksi haduh semoga bisa dimaksimalkan lagi supaya bisa saya pakai,1,livin_mandiri_reviews
"s24 ultra saya di detect os tidak resmi, padahal os masih pake bawaan samsung dari awal beli, udah berbalas email tapi ga ada solusi, hanya disuruh coba berkala, ini udh mau sebulan livin nya ga bisa di pake di s24 ultra saya",s ultra saya di detect os tidak resmi padahal os masih pake bawaan samsung dari awal beli udah berbalas email tapi ga ada solusi hanya disuruh coba berkala ini udh mau sebulan livin nya ga bisa di pake di s ultra saya,1,livin_mandiri_reviews
